transaction_id,customer_id,timestamp,amount_eur,currency,channel,card_present,merchant_category,merchant_name,transaction_country,transaction_city,device_id,device_fingerprint,ip_address,auth_method,auth_success,txn_count_last_1h,txn_count_last_24h,txn_amount_last_24h,response_time_ms,is_fraud,fraud_type,age,monthly_income_eur,credit_score,is_synthetic_identity,is_mule_account,kyc_verified,account_type,zone,account_open_date,date,hour,day_of_week,month,year,is_foreign,is_unknown_device,fraud_label,card_presence,fraud_type_clean,amount_bucket
TXN00031979,CUS001960,2025-01-04 22:04:56,24.39,EUR,online,0,subscription,Alitalia,IT,Roma,DEV0007838,e161588490e6158f,93.44.30.63,3ds,1,2,5,134.79,509,0,legitimate,65,10860.58,479,0,0,1,checking,Ostiense,2019-11-05,2025-01-04,22,Saturday,2025-01,2025,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00031980,CUS001617,2025-01-04 21:00:41,41.86,EUR,atm,1,pharmacy,Conad Trastevere,IT,Roma,DEV0006465,661e8b6a05d82b38,93.47.180.250,3ds,1,1,1,76.1,107,0,legitimate,68,3563.29,568,0,0,1,savings,Flaminio,2020-11-08,2025-01-04,21,Saturday,2025-01,2025,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00031981,CUS000224,2025-05-17 13:44:06,1529.93,EUR,branch,1,transfer,Zalando.it,IT,Roma,DEV0000895,4f5d6020d0e66d60,93.47.20.129,biometric,1,1,4,6172.19,687,0,legitimate,23,816.05,664,1,0,0,savings,Tor Vergata,2024-03-22,2025-05-17,13,Saturday,2025-05,2025,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00031982,CUS001864,2024-01-31 19:07:17,50.76,EUR,pos_terminal,1,online_shopping,Trenitalia,IT,Roma,DEV0007455,85ff7bfdaf97275d,93.33.144.34,pin,1,3,0,0.0,358,0,legitimate,48,6406.66,617,0,0,1,savings,Testaccio,2018-12-12,2024-01-31,19,Wednesday,2024-01,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00031983,CUS000096,2024-12-27 01:06:29,8.41,EUR,branch,1,subscription,Binance,IT,Roma,DEV0000381,0e72d710a80275aa,93.36.64.182,otp,1,1,3,31.48,81,0,legitimate,19,2500.49,338,0,0,1,business,Monteverde,2021-09-03,2024-12-27,1,Friday,2024-12,2024,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00031984,CUS000389,2024-12-24 10:32:21,3251.71,EUR,online,0,transfer,Carrefour EUR,IT,Roma,DEV0001553,66210d08c8fb9a27,93.32.172.54,none,1,0,2,11781.4,367,0,legitimate,37,3401.32,427,0,0,1,savings,Balduina,2019-03-21,2024-12-24,10,Tuesday,2024-12,2024,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00031985,CUS001666,2024-08-07 16:01:20,61.55,EUR,mobile_app,0,gas_station,Netflix,IT,Roma,DEV0006662,b654ec76aa5a7971,93.38.21.151,3ds,1,1,1,60.01,482,0,legitimate,31,7897.01,472,0,0,1,checking,Nomentano,2019-10-05,2024-08-07,16,Wednesday,2024-08,2024,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00031986,CUS000428,2025-01-15 16:42:55,2535.28,EUR,online,0,travel,Conad Trastevere,IT,Roma,DEV0001711,3dea6a2e11e808ea,93.33.222.60,3ds,1,1,3,5351.57,70,0,legitimate,69,7404.33,510,0,0,1,checking,Monti,2019-02-22,2025-01-15,16,Wednesday,2025-01,2025,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00031987,CUS000418,2025-04-07 16:40:44,784.07,EUR,mobile_app,0,electronics,Conad Trastevere,GB,Berlin,DEV0001669,49dd21984a8e5687,93.45.166.140,none,1,0,7,10038.7,506,0,legitimate,46,7043.94,732,0,0,1,business,Nomentano,2018-07-14,2025-04-07,16,Monday,2025-04,2025,1,0,Legitimate,Card Not Present,Legitimate,500-1K
TXN00031988,CUS001112,2024-05-03 02:26:16,171.47,EUR,mobile_app,0,online_shopping,Conad Trastevere,IT,Roma,DEV0004445,87feed2e3b2ba3bf,93.43.47.204,biometric,1,1,4,1173.1,88,0,legitimate,51,1895.82,595,0,0,1,checking,Prati,2022-12-15,2024-05-03,2,Friday,2024-05,2024,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00031989,CUS001572,2025-08-31 01:29:22,1902.08,EUR,branch,1,electronics,Generali Assicurazioni,BR,Shanghai,DEV0006285,48be01cd9b8b3db3,93.43.107.124,none,1,2,1,1931.35,666,0,legitimate,43,2988.04,337,0,0,1,checking,Esquilino,2022-07-08,2025-08-31,1,Sunday,2025-08,2025,1,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00031990,CUS001655,2025-03-09 00:56:17,84.19,EUR,atm,1,utility_bill,Generali Assicurazioni,IT,Roma,DEV0006617,3b04ab2d5ef1c4f8,63.83.181.138,otp,1,0,3,217.14,120,0,legitimate,36,1577.48,797,0,0,1,savings,San Giovanni,2019-06-30,2025-03-09,0,Sunday,2025-03,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00031991,CUS001678,2024-03-17 13:31:46,37.05,EUR,branch,1,subscription,Ristorante Da Mario,IT,Roma,DEV0006710,d09ddf3f41dd35d0,93.46.187.144,pin,1,0,1,69.98,662,0,legitimate,58,1829.24,490,0,0,1,savings,Monti,2018-09-10,2024-03-17,13,Sunday,2024-03,2024,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00031992,CUS001698,2024-01-07 19:04:52,3022.41,EUR,pos_terminal,1,transfer,ACEA Roma,US,New York,DEV0006790,35011605317e06a6,93.44.49.248,3ds,1,0,2,4473.21,386,0,legitimate,36,4992.13,700,0,0,1,savings,Prati,2022-07-03,2024-01-07,19,Sunday,2024-01,2024,1,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00031993,CUS001428,2025-04-11 04:49:44,656.81,EUR,pos_terminal,1,travel,MediaWorld Roma,IT,Roma,DEV0005709,3e831be4c59f0634,93.43.118.178,pin,1,1,5,2228.0,566,0,legitimate,33,2829.88,655,0,0,1,business,Tor Vergata,2021-03-16,2025-04-11,4,Friday,2025-04,2025,0,0,Legitimate,Card Present,Legitimate,500-1K
TXN00031994,CUS000190,2025-06-12 01:46:11,129.08,EUR,online,0,utility_bill,Carrefour EUR,IT,Roma,DEV0000757,f7c8e17c46b534a2,93.44.12.83,otp,1,0,4,971.89,343,0,legitimate,18,2451.09,442,0,0,1,savings,Trastevere,2020-11-28,2025-06-12,1,Thursday,2025-06,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00031995,CUS000713,2024-06-24 12:29:25,173.85,EUR,mobile_app,0,utility_bill,Zara Via del Corso,IT,Roma,DEV0002849,4082be181ea2a6d2,93.34.67.131,3ds,1,1,6,1469.39,173,0,legitimate,44,5797.55,590,0,0,1,savings,Nomentano,2021-03-15,2024-06-24,12,Monday,2024-06,2024,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00031996,CUS001026,2025-05-11 11:05:47,363.55,EUR,mobile_app,0,transfer,Unieuro Porta di Roma,IT,Roma,DEV0004101,e04faf5e341aad64,13.208.75.3,pin,1,3,2,916.07,105,0,legitimate,34,1790.48,578,0,0,1,checking,Prati,2020-09-11,2025-05-11,11,Sunday,2025-05,2025,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00031997,CUS001745,2025-11-02 05:48:41,321.14,EUR,online,0,clothing,Zalando.it,IT,Roma,DEV0006978,8537ecb34ad6450d,93.47.187.226,3ds,1,0,3,606.71,626,0,legitimate,33,4749.04,550,0,0,1,savings,Monti,2019-03-24,2025-11-02,5,Sunday,2025-11,2025,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00031998,CUS001673,2024-11-21 07:26:29,223.05,EUR,pos_terminal,1,clothing,Zalando.it,IT,Roma,DEV0006690,c18db7d5470c2cfc,141.143.66.245,biometric,1,0,2,580.57,655,0,legitimate,56,2439.14,381,0,0,1,savings,Flaminio,2022-03-21,2024-11-21,7,Thursday,2024-11,2024,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00031999,CUS001591,2024-01-22 00:51:28,313.2,EUR,pos_terminal,1,insurance,ACEA Roma,IT,Roma,DEV0006361,dd1f6e4f9fcf4d13,93.41.126.31,biometric,1,1,2,890.9,394,0,legitimate,57,1310.81,668,0,0,1,checking,EUR,2020-07-08,2024-01-22,0,Monday,2024-01,2024,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00032000,CUS001691,2024-02-27 21:31:30,63.76,EUR,pos_terminal,1,grocery,Netflix,RU,New York,DEV0006761,0d90686380ed9f18,93.35.161.193,none,0,1,7,598.94,66,0,legitimate,68,3243.66,586,0,0,1,checking,Flaminio,2021-08-29,2024-02-27,21,Tuesday,2024-02,2024,1,0,Legitimate,Card Present,Legitimate,50-200
TXN00032001,CUS001868,2025-01-07 08:04:39,98.0,EUR,online,0,utility_bill,Unieuro Porta di Roma,IT,Roma,DEV0007469,56004cc2c62d80a3,93.35.60.27,biometric,1,1,2,369.3,556,0,legitimate,30,4859.49,376,0,0,1,savings,Flaminio,2022-09-10,2025-01-07,8,Tuesday,2025-01,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00032002,CUS000839,2025-09-04 10:22:58,73.23,EUR,atm,1,utility_bill,Alitalia,CN,New York,DEV0003353,7652216adc7e9f3f,93.49.134.87,biometric,1,0,3,144.58,241,0,legitimate,23,1982.56,639,0,0,1,savings,Ostiense,2022-06-21,2025-09-04,10,Thursday,2025-09,2025,1,0,Legitimate,Card Present,Legitimate,50-200
TXN00032003,CUS000207,2025-03-17 10:38:15,35.54,EUR,pos_terminal,1,restaurant,Bar Roma Centro,IT,Roma,DEV0000826,54fadf7c44dfe5b2,93.35.143.4,3ds,1,3,3,103.72,644,0,legitimate,47,3940.9,776,0,0,1,checking,Balduina,2023-08-09,2025-03-17,10,Monday,2025-03,2025,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00032004,CUS000570,2025-05-23 10:17:22,57.44,EUR,pos_terminal,1,pharmacy,Generali Assicurazioni,IT,Roma,DEV0002277,15798425d6ec4f76,93.40.141.27,none,1,2,3,195.66,363,0,legitimate,39,3058.25,574,0,0,1,checking,Monti,2019-04-21,2025-05-23,10,Friday,2025-05,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00032005,CUS001404,2024-07-08 03:48:52,387.6,EUR,mobile_app,0,atm_withdrawal,Zalando.it,IT,Roma,DEV0005613,b2bdbd69de02b6fc,93.43.142.245,otp,1,1,8,2641.26,135,0,legitimate,37,8728.19,834,0,0,1,checking,Centocelle,2023-06-09,2024-07-08,3,Monday,2024-07,2024,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00032006,CUS000680,2025-02-12 06:08:18,58.15,EUR,mobile_app,0,gas_station,Ristorante Da Mario,IT,Roma,DEV0002718,dd8a44dd7a1c1113,93.46.128.156,3ds,1,0,4,133.64,475,0,legitimate,46,2789.67,677,0,0,1,checking,San Giovanni,2019-08-07,2025-02-12,6,Wednesday,2025-02,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00032007,CUS000904,2025-12-19 04:12:57,396.6,EUR,mobile_app,0,insurance,Ristorante Da Mario,IT,Roma,DEV0003614,32045a54371a5e37,27.36.21.72,biometric,1,0,0,0.0,189,0,legitimate,19,1724.37,645,0,0,1,checking,Testaccio,2023-11-19,2025-12-19,4,Friday,2025-12,2025,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00032008,CUS001207,2025-02-25 09:49:11,41.46,EUR,online,0,restaurant,Generali Assicurazioni,IT,Roma,DEV0004825,70f9d0570864a75f,93.47.12.236,biometric,1,2,1,64.06,485,0,legitimate,27,3298.4,608,0,0,1,checking,Monteverde,2019-12-07,2025-02-25,9,Tuesday,2025-02,2025,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00032009,CUS001602,2025-06-11 18:23:20,142.92,EUR,online,0,grocery,Binance,IT,Roma,DEV0006405,8990b04928d96dab,93.39.45.239,3ds,1,2,2,559.91,617,0,legitimate,18,3618.97,631,0,0,1,checking,Monti,2021-12-10,2025-06-11,18,Wednesday,2025-06,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00032010,CUS000034,2024-02-09 09:15:34,327.38,EUR,branch,1,clothing,Shell Via Tiburtina,IT,Roma,DEV0000133,3b0e1dfeb217bdc7,93.44.95.123,3ds,1,0,2,699.24,464,0,legitimate,71,2350.47,587,0,0,1,business,Monti,2022-05-12,2024-02-09,9,Friday,2024-02,2024,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00032011,CUS000681,2024-03-05 13:31:46,21.25,EUR,branch,1,gas_station,Coinbase,IT,Roma,DEV0002722,20cafcf0b026d6a4,93.38.250.10,biometric,1,1,3,63.38,509,0,legitimate,44,3081.77,324,0,0,1,business,San Giovanni,2019-08-29,2024-03-05,13,Tuesday,2024-03,2024,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00032012,CUS001572,2024-06-28 08:14:54,6515.17,EUR,online,0,crypto_exchange,MediaWorld Roma,IT,Roma,DEV0006286,c56e8540ec6f8cd8,93.37.29.183,otp,1,1,4,13500.29,335,0,legitimate,43,2988.04,337,0,0,1,checking,Esquilino,2022-07-08,2024-06-28,8,Friday,2024-06,2024,0,0,Legitimate,Card Not Present,Legitimate,5K+
TXN00032013,CUS001074,2025-09-17 05:01:52,28.14,EUR,branch,1,gas_station,Netflix,IT,Roma,DEV0004294,b80516acd4733487,93.39.157.130,biometric,1,1,3,46.23,379,0,legitimate,40,2199.73,391,0,0,1,savings,Monteverde,2022-02-19,2025-09-17,5,Wednesday,2025-09,2025,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00032014,CUS000471,2024-07-16 14:26:52,77.57,EUR,online,0,gas_station,Binance,IT,Roma,DEV0001882,5b8a83f56be6834b,93.33.91.100,otp,1,3,5,548.53,622,0,legitimate,35,1621.24,442,0,0,1,savings,Balduina,2021-10-13,2024-07-16,14,Tuesday,2024-07,2024,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00032015,CUS001582,2024-08-02 13:51:24,78.29,EUR,pos_terminal,1,gas_station,ENI Stazione Ostiense,IT,Roma,DEV0006327,323188e9ac5b4549,93.34.60.179,3ds,1,2,5,359.14,546,0,legitimate,68,3418.65,752,0,0,1,business,Balduina,2019-04-25,2024-08-02,13,Friday,2024-08,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00032016,CUS001304,2024-08-09 05:41:01,236.75,EUR,mobile_app,0,atm_withdrawal,Cinema The Space,IT,Roma,DEV0005213,fd88aa939d0f52b6,93.41.144.167,3ds,1,2,1,181.13,737,0,legitimate,34,2863.03,765,0,0,1,savings,Monteverde,2023-05-16,2024-08-09,5,Friday,2024-08,2024,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00032017,CUS000376,2024-02-04 14:11:06,233.78,EUR,mobile_app,0,atm_withdrawal,Generali Assicurazioni,FR,Sao Paulo,DEV0001502,5d8f1c42ea5ae82a,93.46.93.17,pin,1,2,2,328.05,556,0,legitimate,56,4303.18,512,0,0,1,savings,Centocelle,2019-09-03,2024-02-04,14,Sunday,2024-02,2024,1,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00032018,CUS001510,2025-05-31 19:57:02,105.49,EUR,pos_terminal,1,utility_bill,ACEA Roma,NG,Sao Paulo,DEV0006037,4ce1e7193a635d1a,93.34.98.63,3ds,1,0,2,185.22,217,0,legitimate,69,1810.36,556,0,0,1,savings,Tor Vergata,2019-12-27,2025-05-31,19,Saturday,2025-05,2025,1,0,Legitimate,Card Present,Legitimate,50-200
TXN00032019,CUS000735,2025-12-03 16:29:13,691.55,EUR,mobile_app,0,transfer,Cinema The Space,IT,Roma,DEV0002938,e6ca65a4f0256d15,93.39.105.118,3ds,1,1,4,2758.63,212,0,legitimate,61,3682.84,542,0,0,1,checking,Prati,2019-06-08,2025-12-03,16,Wednesday,2025-12,2025,0,0,Legitimate,Card Not Present,Legitimate,500-1K
TXN00032020,CUS000205,2024-03-16 01:33:24,8.46,EUR,online,0,subscription,Binance,IT,Roma,DEV0000817,37700b865c178e4b,56.206.104.35,none,1,0,2,26.42,688,0,legitimate,77,3288.16,529,0,0,1,savings,Ostiense,2019-05-12,2024-03-16,1,Saturday,2024-03,2024,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00032021,CUS000649,2025-09-06 17:32:26,70.41,EUR,online,0,utility_bill,Alitalia,IT,Roma,DEV0002594,056411d15dca195d,93.43.144.31,pin,0,0,4,151.78,587,0,legitimate,72,6779.71,565,0,0,1,checking,Parioli,2019-11-24,2025-09-06,17,Saturday,2025-09,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00032022,CUS001699,2024-09-22 02:13:56,299.55,EUR,mobile_app,0,utility_bill,Unieuro Porta di Roma,IT,Roma,DEV0006794,1e82d80da1492ebe,93.37.210.136,otp,1,0,3,1230.41,448,0,legitimate,67,1413.82,483,0,0,1,checking,Parioli,2021-06-10,2024-09-22,2,Sunday,2024-09,2024,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00032023,CUS000153,2024-08-03 04:28:16,1163.63,EUR,pos_terminal,1,travel,Esselunga Parioli,IT,Roma,DEV0000609,87eb9f4369ac95eb,93.36.51.240,otp,1,0,1,744.79,697,0,legitimate,34,2223.25,526,0,0,1,checking,Parioli,2018-08-21,2024-08-03,4,Saturday,2024-08,2024,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00032024,CUS001248,2025-03-20 19:41:15,19.75,EUR,atm,1,grocery,Esselunga Parioli,IT,Roma,DEV0004989,08a4e3068d14c801,7.31.72.209,biometric,1,0,6,64.0,366,0,legitimate,62,492.48,677,0,0,1,checking,Parioli,2023-02-21,2025-03-20,19,Thursday,2025-03,2025,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00032025,CUS000301,2025-05-02 07:40:18,76.42,EUR,online,0,gas_station,Binance,IT,Roma,DEV0001203,3019ab3d197b49d2,93.32.38.253,3ds,1,0,3,127.56,111,0,legitimate,70,3941.77,567,0,0,1,checking,Monti,2019-09-17,2025-05-02,7,Friday,2025-05,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00032026,CUS000528,2025-09-20 06:38:12,3594.52,EUR,pos_terminal,1,crypto_exchange,UniCredit ATM,IT,Roma,DEV0002110,1011e54fa87a9183,93.38.216.244,otp,1,0,2,13844.78,327,0,legitimate,41,5590.63,427,0,0,1,checking,Nomentano,2021-05-30,2025-09-20,6,Saturday,2025-09,2025,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00032027,CUS001629,2025-12-27 04:30:41,143.85,EUR,mobile_app,0,utility_bill,ENI Stazione Ostiense,IT,Roma,DEV0006513,bb55552bc4d65fb2,93.37.42.145,pin,1,2,1,214.04,579,0,legitimate,63,4502.26,698,0,0,1,savings,Testaccio,2020-03-21,2025-12-27,4,Saturday,2025-12,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00032028,CUS001885,2025-10-19 18:53:53,499.32,EUR,pos_terminal,1,atm_withdrawal,Amazon.it,IT,Roma,DEV0007537,c695585e63d10b37,93.36.221.204,otp,0,1,0,0.0,643,0,legitimate,32,2867.95,382,0,0,1,checking,Esquilino,2021-11-03,2025-10-19,18,Sunday,2025-10,2025,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00032029,CUS000977,2025-10-31 22:18:10,40.29,EUR,branch,1,pharmacy,Binance,IT,Roma,DEV0003906,9bfd9972ddc8a16a,6.81.211.123,3ds,1,0,4,147.99,615,0,legitimate,69,5165.43,567,0,0,1,checking,Testaccio,2022-06-10,2025-10-31,22,Friday,2025-10,2025,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00032030,CUS001998,2025-01-31 21:24:03,22.94,EUR,online,0,subscription,UniCredit ATM,IT,Roma,DEV0007989,26bfab69031a65b0,93.39.150.129,3ds,1,3,0,0.0,707,0,legitimate,26,1735.64,749,0,0,1,savings,Nomentano,2018-12-28,2025-01-31,21,Friday,2025-01,2025,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00032031,CUS000065,2024-10-26 06:50:57,463.61,EUR,pos_terminal,1,online_shopping,Pizzeria Baffetto,IT,Roma,DEV0000258,3412d583bfa00096,132.105.32.43,pin,1,3,2,1607.27,364,0,legitimate,71,4794.44,846,0,0,1,checking,Balduina,2021-04-18,2024-10-26,6,Saturday,2024-10,2024,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00032032,CUS000979,2024-01-29 00:48:48,63.58,EUR,pos_terminal,1,restaurant,Netflix,IT,Roma,DEV0003913,6ceaa11527157f78,93.37.15.2,3ds,1,0,4,235.68,401,0,legitimate,34,2820.32,536,0,0,1,checking,Testaccio,2020-12-18,2024-01-29,0,Monday,2024-01,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00032033,CUS001829,2024-11-22 09:26:50,1221.83,EUR,online,0,travel,Trenitalia,IT,Roma,DEV0007314,fd39fc3a80f42f5e,208.133.136.40,3ds,1,1,4,9274.83,329,0,legitimate,20,3468.53,454,0,0,1,checking,San Giovanni,2022-06-05,2024-11-22,9,Friday,2024-11,2024,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00032034,CUS001097,2025-07-11 11:10:31,15.11,EUR,online,0,subscription,Carrefour EUR,IT,Roma,DEV0004387,b8fbd94dab59d6cf,93.48.185.70,otp,1,0,6,113.52,53,0,legitimate,21,1579.6,554,0,0,1,checking,Monti,2023-05-20,2025-07-11,11,Friday,2025-07,2025,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00032035,CUS001726,2024-01-27 05:23:32,9580.21,EUR,mobile_app,0,crypto_exchange,Generali Assicurazioni,IT,Roma,DEV0006901,0a77a5ede421fd7c,93.34.60.102,3ds,1,0,2,14834.81,342,0,legitimate,32,2360.03,705,0,0,1,checking,Centocelle,2018-11-21,2024-01-27,5,Saturday,2024-01,2024,0,0,Legitimate,Card Not Present,Legitimate,5K+
TXN00032036,CUS000298,2025-01-18 21:39:07,428.37,EUR,mobile_app,0,online_shopping,MediaWorld Roma,NG,Moscow,DEV0001189,90be1b7960a01187,93.36.187.81,biometric,1,2,1,673.35,429,0,legitimate,47,3207.98,784,0,0,1,checking,Prati,2019-04-11,2025-01-18,21,Saturday,2025-01,2025,1,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00032037,CUS000104,2025-04-17 04:31:05,33.92,EUR,online,0,utility_bill,Pizzeria Baffetto,IT,Roma,DEV0000414,12f86e0d3482ee83,93.41.57.192,3ds,1,0,5,292.88,706,0,legitimate,18,5715.43,645,0,0,1,checking,Trastevere,2021-09-10,2025-04-17,4,Thursday,2025-04,2025,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00032038,CUS001323,2024-04-28 19:34:31,407.9,EUR,online,0,atm_withdrawal,Netflix,US,Moscow,DEV0005289,b7bd75af00dadc82,93.37.16.185,otp,1,1,2,635.77,679,0,legitimate,32,1961.59,616,0,0,1,savings,Monti,2019-02-07,2024-04-28,19,Sunday,2024-04,2024,1,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00032039,CUS000654,2025-07-03 03:20:20,8847.43,EUR,mobile_app,0,crypto_exchange,Poste Italiane ATM,IT,Roma,DEV0002615,5e8c79322becf868,93.42.241.114,biometric,1,2,2,19254.05,224,0,legitimate,40,4410.73,493,0,0,1,business,Centocelle,2022-09-23,2025-07-03,3,Thursday,2025-07,2025,0,0,Legitimate,Card Not Present,Legitimate,5K+
TXN00032040,CUS001912,2025-10-03 01:11:26,154.04,EUR,mobile_app,0,entertainment,Esselunga Parioli,IT,Roma,DEV0007645,748c0c5f833a1bf4,93.38.160.17,3ds,1,0,4,1201.23,687,0,legitimate,65,3030.89,763,0,0,1,savings,Monti,2023-10-11,2025-10-03,1,Friday,2025-10,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00032041,CUS000256,2024-09-18 22:10:28,4177.59,EUR,branch,1,transfer,ACEA Roma,IT,Roma,UNKNOWN,5b9729576aa12dc1,103.67.57.182,otp,1,0,5,221.66,578,1,phishing_ato,60,6529.28,740,0,0,1,savings,Prati,2022-04-16,2024-09-18,22,Wednesday,2024-09,2024,0,1,Fraud,Card Present,Phishing Ato,1K-5K
TXN00032042,CUS000333,2025-10-10 09:28:56,630.57,EUR,pos_terminal,1,online_shopping,Farmacia Trastevere,IT,Roma,DEV0001329,69ca5014d14acb8d,42.116.187.50,biometric,1,4,3,1135.79,74,1,card_present_fraud,51,1975.92,540,0,0,1,checking,EUR,2019-05-15,2025-10-10,9,Friday,2025-10,2025,0,0,Fraud,Card Present,Card Present Fraud,500-1K
TXN00032043,CUS001820,2024-02-02 07:26:17,474.63,EUR,pos_terminal,1,restaurant,Poste Italiane ATM,IT,Roma,DEV0007277,e73748a088731b7e,93.39.188.126,3ds,1,2,2,101.51,297,1,card_present_fraud,36,2534.19,483,0,0,1,checking,Parioli,2022-03-18,2024-02-02,7,Friday,2024-02,2024,0,0,Fraud,Card Present,Card Present Fraud,200-500
TXN00032044,CUS001618,2024-03-03 01:29:47,126.65,EUR,online,0,online_shopping,MediaWorld Roma,IT,Roma,DEV0006469,87adc815b1de6516,76.49.98.95,none,1,0,2,180.17,390,0,legitimate,43,7897.41,356,0,0,1,checking,Balduina,2018-08-13,2024-03-03,1,Sunday,2024-03,2024,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00032045,CUS001078,2024-07-24 20:01:36,128.15,EUR,pos_terminal,1,grocery,Enel Energia,IT,Roma,DEV0004309,864335e81744ea00,93.43.146.103,biometric,1,0,2,450.26,222,0,legitimate,25,2923.16,430,0,0,1,checking,Esquilino,2021-10-26,2024-07-24,20,Wednesday,2024-07,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00032046,CUS000849,2024-05-05 16:53:12,139.39,EUR,pos_terminal,1,utility_bill,Bar Roma Centro,IT,Roma,DEV0003394,04bed94ce098bcc2,93.33.97.60,otp,1,0,6,990.39,499,0,legitimate,63,2689.22,754,0,0,1,checking,Centocelle,2022-06-03,2024-05-05,16,Sunday,2024-05,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00032047,CUS000535,2025-12-20 07:12:56,61.5,EUR,mobile_app,0,utility_bill,Netflix,IT,Roma,DEV0002137,728f87cc1a2760fb,93.32.147.108,otp,1,1,4,407.08,768,0,legitimate,64,5087.18,831,0,0,1,checking,Monti,2022-05-16,2025-12-20,7,Saturday,2025-12,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00032048,CUS000791,2025-03-15 02:37:13,2371.41,EUR,online,0,travel,Pizzeria Baffetto,IT,Roma,DEV0003162,9d76a7487425bac8,93.33.169.250,pin,1,0,7,29954.35,427,0,legitimate,35,1966.0,394,0,0,1,checking,Esquilino,2018-10-01,2025-03-15,2,Saturday,2025-03,2025,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00032049,CUS001230,2025-11-27 13:49:11,463.32,EUR,atm,1,insurance,Alitalia,IT,Roma,DEV0004917,454cbd5d3bdebda4,93.42.54.236,biometric,1,0,3,2068.51,475,0,legitimate,75,1904.98,326,0,0,1,checking,Flaminio,2019-09-29,2025-11-27,13,Thursday,2025-11,2025,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00032050,CUS000316,2025-10-31 17:34:46,1442.46,EUR,online,0,electronics,Coinbase,IT,Roma,DEV0001261,b8cd540ade2955e1,93.43.131.229,otp,1,1,4,6280.8,375,0,legitimate,54,2170.75,363,0,0,1,business,Ostiense,2023-06-22,2025-10-31,17,Friday,2025-10,2025,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
